estacion_id,fecha,lluvia_total,temp_media,temp_max,temp_min,pet,spei_3,spei_6,spei_12
CAAZ,2021-07-31,43.1000,16.1452,23.7774,10.3290,48.1254,-0.9122,-1.5515,-1.4357
CAAZ,2021-08-31,12.2000,19.8452,27.3097,14.3903,76.9039,-1.2070,-1.7654,-1.4338
CAAZ,2021-09-30,85.5000,22.7819,29.9845,18.1633,96.7206,-1.2152,-1.5121,-1.2901
CAAZ,2021-10-31,128.2000,23.1170,29.0948,17.7250,97.8199,-0.9508,-1.4878,-1.1251
CAAZ,2021-11-30,141.3000,25.3767,31.3333,20.4800,111.6734,-0.3190,-1.1919,-0.9250
CAAZ,2021-12-31,25.7000,26.7032,34.2903,20.9387,128.6036,-0.9318,-1.7037,-1.4107
CAAZ,2022-01-31,105.0000,29.6613,36.4194,23.8000,171.9945,-1.7030,-2.0735,-2.2053
CAAZ,2022-02-28,82.0000,27.9321,35.1393,22.0214,118.7428,-2.3396,-1.9036,-2.2327
CAAZ,2022-03-31,270.2000,24.2968,30.3581,19.6323,115.5920,-0.3061,-0.9890,-1.6173
CAAZ,2022-04-30,206.3000,22.1800,27.2000,18.0567,96.3388,0.6812,-0.5956,-1.3705
CAAZ,2022-05-31,143.6000,16.4661,21.5855,12.8742,49.7812,1.3022,-0.2954,-1.0199
CAAZ,2022-06-30,43.4000,15.2833,20.4000,11.3733,40.1435,0.5751,0.1726,-0.9802
CAAZ,2022-07-31,41.2000,20.5452,27.4097,15.1161,89.1501,-0.3169,0.2532,-1.1071
CAAZ,2022-08-31,48.0000,17.6516,23.7226,13.1258,56.9925,-1.0101,0.3689,-0.9424
CAAZ,2022-09-30,132.7000,18.0133,24.7700,12.2800,53.0401,-0.4845,0.0517,-0.6731
CAAZ,2022-10-31,259.0000,20.2323,26.5194,15.9613,69.5580,0.8417,0.3876,-0.1998
CAAZ,2022-11-30,82.9000,22.8200,29.6067,16.7733,85.1087,0.8748,-0.0204,-0.2948
CAAZ,2022-12-31,80.7000,26.9323,33.7419,21.1742,131.4442,0.1972,-0.2614,-0.1392
CAAZ,2023-01-31,77.0000,27.1548,34.0581,20.6226,137.2241,-1.4724,-0.3174,-0.1190
CAAZ,2023-02-28,,,,,65.0224,-2.0311,-0.5796,-0.2034
CAAZ,2023-03-31,,,,,90.4253,-2.4362,-1.4516,-0.9314
CAAZ,2023-04-30,140.4000,20.8467,28.5283,15.7450,82.2100,-1.3432,-2.2276,-1.0845
CAAZ,2023-05-31,130.6000,18.7935,25.1968,13.4790,69.8142,-0.4470,-1.8416,-1.1820
CAAZ,2023-06-30,48.5000,18.0200,24.8300,12.9933,61.1803,0.0259,-1.6208,-1.2290
CAAZ,2023-07-31,96.5000,18.4968,25.3387,13.1871,68.1457,-0.1498,-1.1378,-1.0037
CAAZ,2023-08-31,81.6000,20.4806,28.3290,14.3774,83.3615,-0.5419,-0.8154,-0.9823
CAAZ,2023-09-30,182.0000,22.9933,30.0283,17.2000,99.0334,0.0447,-0.0088,-0.9725
CAAZ,2023-10-31,365.6000,22.7871,29.7613,17.8903,94.2885,1.2757,0.8648,-0.7300
CAAZ,2023-11-30,378.2000,24.9467,31.1367,19.9533,106.8965,2.3917,1.6343,0.0848
CAAZ,2023-12-31,399.6000,26.5129,33.4694,21.5065,126.2719,3.0649,2.5705,1.0599
CMEZA,2000-01-31,198.9000,25.0290,31.6839,19.9839,112.5840,,,
CMEZA,2000-02-29,120.3000,24.2103,30.8448,19.3207,86.8874,,,
CMEZA,2000-03-31,220.7000,22.7710,29.8645,18.0935,101.1695,0.2350,,
CMEZA,2000-04-30,192.7000,20.8267,27.7967,16.2767,86.5094,0.3337,,
CMEZA,2000-05-31,122.0000,16.0226,22.8871,12.1452,52.0549,0.5106,,
CMEZA,2000-06-30,162.0000,16.7033,21.7900,12.9333,55.9555,0.4459,0.4155,
CMEZA,2000-07-31,77.6000,11.4226,18.7806,6.0452,24.0945,0.1859,0.2894,
CMEZA,2000-08-31,50.3000,16.8194,24.6161,11.1097,55.8451,-0.2100,0.1382,
CMEZA,2000-09-30,126.9000,18.3767,25.0033,13.4267,60.6255,-0.4312,-0.0709,
CMEZA,2000-10-31,294.5000,22.4194,29.1645,17.5484,93.7850,0.3450,0.2983,
CMEZA,2000-11-30,195.4000,21.9200,29.4700,16.5433,80.0386,0.9097,0.4725,
CMEZA,2000-12-31,253.8000,24.5806,31.2516,19.3290,105.6033,1.2635,0.6325,0.7340
CMEZA,2001-01-31,254.3000,24.8742,31.2129,20.6000,110.9712,1.0178,0.9677,0.8792
CMEZA,2001-02-28,88.6000,24.8786,30.5464,21.3000,89.3739,0.4871,0.9854,0.7924
CMEZA,2001-03-31,100.9000,24.0774,30.5452,19.9548,115.1819,-0.3520,0.6854,0.4444
CMEZA,2001-04-30,216.7000,22.4133,28.9067,18.5633,102.6135,-0.5184,0.3560,0.4653
CMEZA,2001-05-31,87.9000,15.7323,21.3839,11.4129,49.8881,-0.2989,0.0557,0.3804
CMEZA,2001-06-30,70.4000,15.2800,21.3233,11.0267,45.4890,-0.0862,-0.4358,0.1611
CMEZA,2001-07-31,72.2000,15.9645,22.4000,10.8387,52.4777,-0.6141,-0.9459,0.0682
CMEZA,2001-08-31,75.7000,18.9968,25.9935,14.0194,74.1169,-0.8338,-0.9360,0.0879
CMEZA,2001-09-30,153.3000,18.0000,24.2333,13.7467,57.7754,-0.4165,-0.4823,0.1682
CMEZA,2001-10-31,62.9000,21.3129,28.5516,15.8645,83.3730,-0.6497,-1.0403,-0.4586
CMEZA,2001-11-30,259.9000,23.8133,30.9000,18.7233,97.0415,0.2282,-0.5219,-0.3201
CMEZA,2001-12-31,136.0000,24.2097,30.9258,18.6839,101.9345,-0.0892,-0.4846,-0.6568
CMEZA,2002-01-31,466.3000,24.2000,31.1355,19.2742,104.1029,1.6493,0.8470,-0.0224
CMEZA,2002-02-28,68.3000,23.7464,30.4679,18.6679,80.2009,0.9186,0.7967,-0.0535
CMEZA,2002-03-31,271.4000,25.7452,32.1161,21.9871,134.5900,1.3586,0.9501,0.3603
CMEZA,2002-04-30,123.5000,22.5467,28.9067,18.5233,104.0384,-0.2627,1.0970,0.1034
CMEZA,2002-05-31,234.6000,19.3806,25.1710,15.7645,81.0219,0.5778,1.0630,0.4162
CMEZA,2002-06-30,149.9000,16.1067,21.9067,12.0467,51.4175,0.3943,1.2976,0.6097
CMEZA,2002-07-31,124.7000,14.7129,21.0258,10.5871,43.4041,0.6875,0.2473,0.7687
CMEZA,2002-08-31,142.7000,18.0677,24.2000,13.7419,65.9606,0.3208,0.5866,0.9590
CMEZA,2002-09-30,142.8000,17.7367,24.6767,12.3100,55.8291,0.2637,0.3967,0.9375
CMEZA,2002-10-31,261.7000,21.8484,28.1742,17.6871,88.3249,0.7047,0.9755,1.4124
CMEZA,2002-11-30,170.3000,22.8233,29.6233,18.2233,87.9183,0.7307,0.7105,1.2181
CMEZA,2002-12-31,154.2000,24.7613,30.8323,20.4484,107.4166,0.5433,0.5152,1.2491
CMEZA,2003-01-31,84.0000,25.5516,32.6516,20.6419,118.1254,-0.5416,0.0697,0.2322
CMEZA,2003-02-28,242.6000,24.6964,31.1964,20.5357,87.8598,-0.1376,0.3722,0.6735
CMEZA,2003-03-31,123.7000,23.4742,30.0258,19.3387,108.5833,-0.3105,0.0937,0.3533
CMEZA,2003-04-30,132.3000,20.7900,28.3500,15.7533,86.1557,0.1172,-0.4125,0.4245
CMEZA,2003-05-31,7.7000,17.2065,24.6581,12.4065,61.4393,-1.0786,-0.9744,-0.1441
CMEZA,2003-06-30,102.4000,18.8367,25.3033,14.7867,73.9976,-0.9931,-1.0519,-0.3450
CMEZA,2003-07-31,37.8000,15.8226,22.1548,10.8871,51.3992,-1.3906,-0.9653,-0.6249
CMEZA,2003-08-31,64.8000,14.3581,22.2581,8.7032,38.6560,-0.8664,-1.5170,-0.7780
CMEZA,2003-09-30,53.2000,19.2900,26.8700,14.0133,67.8635,-1.1416,-1.6479,-1.0944
CMEZA,2003-10-31,185.5000,22.4097,30.3677,16.5613,93.6909,-0.4938,-1.4476,-1.3576
CMEZA,2003-11-30,144.1000,22.4433,29.6933,16.9433,84.5522,-0.3051,-0.9629,-1.4329
CMEZA,2003-12-31,473.1000,23.2129,29.4839,18.6484,92.4411,1.5414,0.4479,-0.3964
CMEZA,2004-01-31,87.7000,25.3355,32.2323,20.1323,115.8152,1.0405,0.3923,-0.3789
CMEZA,2004-02-29,81.5000,23.5966,30.7483,18.5931,81.8513,0.7739,0.2904,-0.8431
CMEZA,2004-03-31,22.4000,24.2774,32.0903,17.8452,117.4188,-2.0216,-0.0231,-1.1894
CMEZA,2004-04-30,177.8000,22.7000,29.8400,17.6467,105.6910,-1.2829,-0.1009,-1.1064
CMEZA,2004-05-31,108.8000,14.6710,19.5419,10.9355,42.4102,-0.8507,-0.0738,-0.7331
CMEZA,2004-06-30,81.9000,16.3833,22.5400,11.5467,53.4945,-0.1402,-1.5391,-0.7331
CMEZA,2004-07-31,95.0000,14.4806,20.6581,9.5355,41.8276,-0.2430,-1.1873,-0.5327
CMEZA,2004-08-31,20.0000,15.6065,22.4129,10.1677,46.9252,-0.7820,-1.3013,-0.6916
CMEZA,2004-09-30,83.9000,19.1767,26.3000,14.1600,66.9400,-0.8524,-0.8270,-0.5966
CMEZA,2004-10-31,186.1000,20.6258,28.2323,14.4710,77.2564,-0.5193,-0.6747,-0.5458
CMEZA,2004-11-30,215.5000,21.5583,27.6233,16.3933,77.0016,0.3591,-0.3805,-0.3145
CMEZA,2004-12-31,123.2000,23.8048,30.7516,18.2290,98.0150,0.3992,-0.3935,-1.4111
CMEZA,2005-01-31,107.8000,25.5242,31.4903,19.8516,117.8309,-0.2119,-0.6513,-1.3516
CMEZA,2005-02-28,7.4000,25.6304,32.7714,19.3214,95.7796,-1.6356,-0.9065,-1.6456
CMEZA,2005-03-31,54.0000,24.7806,32.5355,19.2645,123.1558,-2.3924,-1.2720,-1.5581
CMEZA,2005-04-30,269.1000,20.6033,27.1467,16.7533,84.3677,-0.9525,-0.9494,-1.1879
CMEZA,2005-05-31,187.8000,19.1516,24.8839,15.0290,78.8130,0.1609,-1.0740,-1.0522
CMEZA,2005-06-30,228.8000,18.7933,23.9133,15.3733,73.6024,1.1987,-0.5332,-0.6612
CMEZA,2005-07-31,16.9000,14.8194,21.6323,9.8742,44.1378,0.2234,-0.6036,-0.9070
CMEZA,2005-08-31,25.7000,17.7323,25.3613,12.9581,63.1478,-0.5679,-0.3962,-0.9397
CMEZA,2005-09-30,123.3000,15.3800,21.6800,10.5433,40.0772,-1.0076,0.2074,-0.7359
CMEZA,2005-10-31,139.5000,20.8613,26.9484,16.7290,79.3228,-0.4785,-0.2841,-0.8851
CMEZA,2005-11-30,116.5000,23.8733,31.4400,18.1600,97.6110,-0.1651,-0.6502,-1.2639
CMEZA,2005-12-31,87.9000,24.4774,31.6387,19.2194,104.5750,-0.7350,-1.3757,-1.4008
CMEZA,2006-01-31,143.7000,25.9323,32.9419,21.1516,122.2575,-0.9750,-1.1664,-1.2976
CMEZA,2006-02-28,54.5000,24.7964,32.1500,19.9857,88.6892,-1.3250,-1.1525,-1.1231
CMEZA,2006-03-31,147.7000,24.0323,30.5806,19.9839,114.6802,-0.9965,-1.3681,-0.8039
CMEZA,2006-04-30,94.2000,20.3967,27.0800,15.9267,82.4131,-1.0585,-1.5792,-1.3518
CMEZA,2006-05-31,51.6000,15.4677,22.9258,10.1774,47.9595,-0.8200,-1.6464,-1.7050
CMEZA,2006-06-30,77.6000,17.7700,24.1100,13.5200,64.6179,-0.9449,-1.5160,-2.2092
CMEZA,2006-07-31,30.7000,18.1466,25.2613,13.7161,70.6874,-1.2837,-1.7874,-2.2561
CMEZA,2006-08-31,138.8000,16.9161,24.8774,11.4952,56.5951,-0.7787,-1.2776,-1.8271
CMEZA,2006-09-30,139.0000,18.2967,25.6100,12.8067,60.0136,-0.3918,-1.0813,-1.8419
CMEZA,2006-10-31,220.0000,23.4645,29.9290,18.3065,104.2664,0.4205,-0.6471,-1.6503
CMEZA,2006-11-30,254.5000,23.2117,29.4200,17.8767,91.4358,0.7993,-0.0055,-1.1740
CMEZA,2006-12-31,279.0000,26.5710,33.5839,21.3194,126.5611,1.1233,0.5338,-0.6491
CMEZA,2007-01-31,265.7000,26.3435,32.8355,21.0710,126.8135,1.2219,1.1986,-0.3031
CMEZA,2007-02-28,160.6000,25.4589,31.7607,20.5179,94.2966,0.7986,1.1406,-0.0178
CMEZA,2007-03-31,101.7000,25.6952,32.3129,20.6484,133.9831,-0.1081,0.7289,-0.2021
CMEZA,2007-04-30,200.3000,22.9500,28.7300,18.3933,108.4172,-0.3653,0.6392,0.0234
CMEZA,2007-05-31,243.5000,15.2677,21.3613,10.8194,46.5299,0.3211,0.7666,0.5451
CMEZA,2007-06-30,12.2000,16.4033,22.9200,11.7633,53.6465,0.2757,0.0233,0.4013
CMEZA,2007-07-31,139.0000,12.9290,19.9742,7.6645,32.1377,0.3497,-0.1031,0.7843
CMEZA,2007-08-31,55.9000,15.4323,22.6129,10.0968,45.7164,-0.6558,-0.3272,0.5985
CMEZA,2007-09-30,48.0000,21.4267,29.3067,16.3700,86.6393,-0.6392,-0.3528,0.2866
CMEZA,2007-10-31,345.0000,22.5387,29.4774,18.2129,94.9500,0.1458,0.2715,0.6419
CMEZA,2007-11-30,357.9000,21.6433,29.0600,15.9267,77.7093,1.3771,0.5897,0.9408
CMEZA,2007-12-31,370.0000,25.2548,32.5935,20.0065,112.4607,2.4948,1.6817,1.2012
CMEZA,2008-01-31,112.0000,25.1806,31.1484,20.4774,114.1761,1.5556,1.2923,0.8501
CMEZA,2008-02-29,56.0000,24.7586,31.1138,19.7621,91.5314,0.1368,1.1261,0.5881
CMEZA,2008-03-31,46.5000,24.1323,31.4452,19.1548,115.7928,-1.8911,1.0136,0.4910
CMEZA,2008-04-30,339.6000,20.3100,27.5333,15.4333,81.6011,-0.2145,1.0429,0.9190
CMEZA,2008-05-31,52.0000,16.4065,23.4839,11.3484,55.0009,-0.0401,-0.0349,0.4013
CMEZA,2008-06-30,109.6000,14.1167,19.5733,9.8467,37.8392,0.6569,-0.7868,0.6979
CMEZA,2008-07-31,27.6000,18.5710,25.6645,13.7129,74.5912,-0.9870,-0.9743,0.2923
CMEZA,2008-08-31,88.4000,17.5129,23.7323,12.8419,61.3464,-0.7993,-0.7132,0.3377
CMEZA,2008-09-30,98.0000,16.9233,24.3567,11.3433,50.0564,-0.9474,-0.2366,0.5670
CMEZA,2008-10-31,370.7000,21.0710,27.5742,16.9032,81.1890,0.8297,-0.1111,0.6697
CMEZA,2008-11-30,166.6000,23.6600,30.6767,17.9867,95.5949,1.0247,0.1796,0.1118
CMEZA,2008-12-31,37.9000,25.5419,33.2290,19.4484,115.4557,0.4497,-0.4128,-0.8635
CMEZA,2009-01-31,260.3000,24.0419,30.8129,18.8645,102.5288,-0.2252,0.3937,-0.3840
CMEZA,2009-02-28,126.7000,24.8893,31.4571,20.4464,89.4634,-0.4130,0.4327,-0.1746
CMEZA,2009-03-31,37.8000,25.0484,32.8194,19.6774,126.2719,-0.4752,-0.0983,-0.2293
CMEZA,2009-04-30,62.6000,22.5700,30.9433,16.4333,104.2890,-1.7827,-1.4740,-1.1338
CMEZA,2009-05-31,165.7000,18.3323,24.6968,14.1774,71.1942,-1.3679,-1.3719,-0.8286
CMEZA,2009-06-30,113.9000,13.1833,19.6633,8.0467,32.2752,-0.3176,-0.6990,-0.7983
CMEZA,2009-07-31,220.9000,12.4290,18.5065,7.5226,29.3216,0.8442,-0.5600,-0.0979
CMEZA,2009-08-31,135.3000,17.3065,23.7710,12.6645,59.6780,0.7586,-0.4039,0.0379
CMEZA,2009-09-30,215.0000,17.4267,23.7200,13.1633,53.5865,1.1120,0.5740,0.3473
CMEZA,2009-10-31,146.3000,21.4677,28.4065,15.9968,84.7881,0.5243,0.9601,-0.2859
CMEZA,2009-11-30,394.6000,24.8333,31.1467,21.0300,106.9818,1.4547,1.6576,0.3168
CMEZA,2009-12-31,169.9000,25.0000,31.5032,20.4806,109.8397,1.0279,1.5812,0.6794
CMEZA,2010-01-31,130.6000,25.4774,31.6065,21.1161,117.3294,0.8137,0.9351,0.2982
CMEZA,2010-02-28,126.6000,25.9821,32.5786,21.9750,98.8641,-0.5067,0.7569,0.2726
CMEZA,2010-03-31,255.4000,24.4290,31.5581,19.4968,119.1309,-0.0848,0.6625,0.8604
CMEZA,2010-04-30,208.5000,20.5133,27.4933,15.6500,83.5133,0.4787,0.8997,1.2734
CMEZA,2010-05-31,244.3000,16.1452,21.6645,12.3226,52.9856,1.2142,0.5383,1.5054
CMEZA,2010-06-30,77.5000,16.4733,22.4800,11.6200,54.1803,0.7164,0.3981,1.3663
CMEZA,2010-07-31,196.3000,14.7258,20.6516,9.9097,43.4927,0.8430,0.9238,1.2728
CMEZA,2010-08-31,11.8000,16.0742,23.2387,10.3806,50.2604,-0.2997,0.6767,0.9920
CMEZA,2010-09-30,259.7000,18.4367,24.7000,13.8333,61.0868,0.5925,0.9095,1.0845
CMEZA,2010-10-31,163.9000,19.5355,26.4065,14.2097,68.0914,0.3181,0.8010,1.1690
CMEZA,2010-11-30,93.1000,21.8700,29.1867,16.0733,79.6148,0.5687,0.1223,0.4715
CMEZA,2010-12-31,475.9000,23.7065,29.4968,19.2226,97.0757,1.3627,1.4503,1.2777
CMEZA,2011-01-31,63.4000,26.4387,32.1774,20.8935,127.8812,0.6619,0.6524,1.0874
CMEZA,2011-02-28,141.4000,25.2821,30.0000,20.7143,92.7811,0.8228,0.9771,1.1389
CMEZA,2011-03-31,66.4000,25.2839,30.8581,18.8774,129.0493,-1.6746,-0.0188,0.6365
CMEZA,2011-04-30,142.8000,22.3633,27.4933,16.4733,102.0820,-0.9558,-0.2376,0.4151
CMEZA,2011-05-31,32.0000,18.5516,23.5742,12.8129,73.1907,-1.5620,-0.4579,-0.2260
CMEZA,2011-06-30,194.4000,15.5633,20.1800,10.2400,47.4744,-0.2513,-1.4320,0.1206
CMEZA,2011-07-31,284.6000,15.6097,20.6387,10.2258,49.8054,0.7206,-0.1868,0.3432
CMEZA,2011-08-31,62.5000,17.4806,22.5161,11.2000,61.0840,0.9132,-0.3762,0.4495
CMEZA,2011-09-30,68.0000,20.1600,26.0067,13.0467,75.1938,0.1835,-0.1540,-0.1133
CMEZA,2011-10-31,271.8000,22.7032,28.8710,15.8323,96.5693,-0.1265,0.3716,0.1082
CMEZA,2011-11-30,63.3000,24.0400,29.2467,17.7800,99.2028,-0.3305,0.3919,-0.0289
CMEZA,2011-12-31,70.7000,26.0839,32.0258,18.7613,121.2319,-0.5780,-0.3851,-1.3237
CMEZA,2012-01-31,121.4000,25.9484,33.5355,20.2903,122.4344,-1.7415,-1.3711,-1.1191
CMEZA,2012-02-29,106.4000,27.0000,34.4069,21.6517,111.9650,-1.5189,-1.4013,-1.2935
CMEZA,2012-03-31,67.3000,23.8290,31.2645,18.2516,112.4380,-1.4805,-1.5670,-1.2367
CMEZA,2012-04-30,199.1000,20.2067,26.2933,16.0700,80.6391,-0.7027,-1.8185,-0.9893
CMEZA,2012-05-31,52.5000,18.4065,25.2194,13.3548,71.8660,-0.7863,-1.7448,-0.9212
CMEZA,2012-06-30,129.4000,15.8467,21.7533,10.7600,49.5083,-0.0757,-1.1765,-1.1323
CMEZA,2012-07-31,116.5000,14.1452,20.1742,8.9161,39.6089,-0.3011,-0.8476,-1.6526
CMEZA,2012-08-31,15.6000,19.2032,25.8000,14.4774,76.0033,-0.5338,-1.0782,-1.8662
CMEZA,2012-09-30,69.2000,20.5633,28.4400,14.6433,78.7381,-1.0823,-0.9281,-1.8744
CMEZA,2012-10-31,233.5000,22.4645,28.5097,17.8774,94.2249,-0.6932,-0.8410,-2.0015
CMEZA,2012-11-30,66.8000,24.1000,30.3900,18.0100,99.7795,-0.5316,-0.8979,-1.9911
CMEZA,2012-12-31,311.9000,24.6710,30.2097,20.4097,106.5077,0.5865,-0.3818,-1.1297
CMEZA,2013-01-31,110.6000,24.1806,30.8516,18.2774,103.9094,-0.0751,-0.6682,-1.1051
CMEZA,2013-02-28,125.2000,23.9464,30.9786,19.1571,81.7803,0.3158,-0.2466,-0.9508
CMEZA,2013-03-31,337.8000,21.5806,27.5032,16.9032,89.2964,0.5246,0.7520,-0.0818
CMEZA,2013-04-30,218.9000,20.3500,27.0400,15.1333,81.9753,1.1130,0.7432,-0.0300
CMEZA,2013-05-31,112.9000,17.2161,23.3935,12.4903,61.5196,1.1472,1.0560,0.1657
CMEZA,2013-06-30,120.7000,16.0233,20.8733,11.7767,50.8011,0.3291,0.5504,0.1383
CMEZA,2013-07-31,17.8000,14.9452,21.0710,9.8903,45.0139,-0.5472,0.4212,-0.1521
CMEZA,2013-08-31,145.0000,13.5774,20.2968,8.2129,33.9441,-0.2114,0.6778,0.3212
CMEZA,2013-09-30,128.2000,17.7833,24.2933,12.3600,56.1712,-0.1998,-0.0012,0.5378
CMEZA,2013-10-31,168.0000,21.5871,28.3806,15.8710,85.8883,0.3634,-0.2186,0.3865
CMEZA,2013-11-30,156.1000,23.8300,30.4467,18.9500,97.1995,0.1021,-0.1886,0.6284
CMEZA,2013-12-31,73.1000,24.8290,31.1839,19.9226,108.1011,-0.4782,-0.6129,-0.0188
CMEZA,2014-01-31,137.9000,25.4419,31.8065,20.6613,116.9498,-0.8422,-0.4165,0.0209
CMEZA,2014-02-28,93.5000,25.7857,32.7286,20.8643,97.1349,-1.2453,-0.8886,-0.1109
CMEZA,2014-03-31,237.8000,22.7903,28.9290,17.8581,101.3696,-0.2114,-0.6216,-0.4332
CMEZA,2014-04-30,349.7000,20.5367,26.1533,16.0867,83.7343,0.9822,0.1146,-0.0632
CMEZA,2014-05-31,169.7000,17.2032,22.6903,12.8968,61.4125,1.4552,0.3063,0.0952
CMEZA,2014-06-30,317.3000,15.9767,20.5467,12.0333,50.4577,1.9649,1.4280,0.6223
CMEZA,2014-07-31,194.3000,15.8710,21.7935,10.8387,51.7654,1.4836,1.8579,1.0533
CMEZA,2014-08-31,28.8000,18.5387,25.7742,12.7484,70.0277,0.8461,1.7262,0.6676
CMEZA,2014-09-30,316.0000,20.2267,25.9933,15.4133,75.7732,0.7252,2.0873,1.0928
CMEZA,2014-10-31,81.9000,24.3387,31.8194,19.0323,113.5225,-0.1377,1.0293,0.8074
CMEZA,2014-11-30,188.1000,23.2067,29.7467,18.1067,91.3900,0.5564,0.9867,0.9032
CMEZA,2014-12-31,454.1000,23.8935,29.0194,19.6516,98.8664,1.0763,1.3093,1.8397
CMEZA,2015-01-31,178.9000,24.8419,31.1484,20.6903,110.6369,1.4938,1.0387,1.9474
CMEZA,2015-02-28,110.7000,25.5214,31.6500,21.3357,94.8358,1.1581,1.2471,1.9914
CMEZA,2015-03-31,124.6000,24.3194,30.7484,19.6452,117.8909,-0.5660,0.3761,1.6947
CMEZA,2015-04-30,123.0000,21.2600,27.1133,16.5200,90.7524,-0.7810,0.6193,1.1364
CMEZA,2015-05-31,255.9000,18.6419,23.8000,14.8581,74.0219,0.1419,0.9377,1.3157
CMEZA,2015-06-30,131.9000,17.7100,23.4733,13.1200,64.1117,0.4447,-0.1648,0.8225
CMEZA,2015-07-31,217.9000,15.8129,20.2839,11.7226,51.3262,1.0586,0.2214,0.8835
CMEZA,2015-08-31,58.7000,20.9323,27.4581,15.8613,92.8732,0.0357,0.0261,0.9013
CMEZA,2015-09-30,99.7000,20.6067,27.2800,15.1067,79.1245,-0.2156,0.0805,0.3299
CMEZA,2015-10-31,178.1000,22.2935,28.1935,17.3806,92.5659,-0.6777,0.2877,0.6391
CMEZA,2015-11-30,401.0000,22.4467,27.3800,18.3933,84.5814,1.0858,0.7984,1.1924
CMEZA,2015-12-31,284.5000,23.8806,28.9097,20.0065,98.7423,1.7611,1.2326,0.7685
CMEZA,2016-01-31,92.5000,26.9161,33.1161,22.3161,133.3148,1.2513,0.4609,0.4851
CMEZA,2016-02-29,140.5000,26.1172,32.2000,22.1724,103.6372,-0.0607,0.7296,0.5404
CMEZA,2016-03-31,142.2000,22.7645,28.2452,18.5871,101.1029,-0.8901,0.8064,0.6301
CMEZA,2016-04-30,172.0000,23.3533,29.5800,19.8867,112.8992,-0.3031,0.7074,0.6996
CMEZA,2016-05-31,126.1000,16.0935,21.2258,11.3194,52.5926,-0.1038,-0.2336,0.4159
CMEZA,2016-06-30,30.1000,13.3633,20.0600,8.0867,33.3091,-0.3457,-1.0097,0.2250
CMEZA,2016-07-31,131.0500,15.9452,22.8194,10.2871,52.3298,-0.2372,-0.5139,-0.0169
CMEZA,2016-08-31,105.4000,17.5677,24.2387,12.3871,61.7940,-0.4035,-0.4865,0.1976
CMEZA,2016-09-30,28.7000,18.1867,26.1333,11.9467,59.1781,-0.5601,-0.7807,0.0574
CMEZA,2016-10-31,248.8000,20.9871,27.8065,15.6194,80.4396,-0.0624,-0.3339,0.2838
CMEZA,2016-11-30,152.7000,22.3000,29.2933,16.6800,83.3020,0.0724,-0.3505,-0.4096
CMEZA,2016-12-31,167.2500,24.5774,30.3742,19.6742,105.5710,0.5286,-0.0912,-0.7803
CMEZA,2017-01-31,169.5000,25.5226,32.0710,20.8903,117.8136,-0.0557,-0.1987,-0.5024
CMEZA,2017-02-28,206.3000,24.9500,32.0250,20.6143,89.9716,0.1869,0.0887,-0.2708
CMEZA,2017-03-31,255.2000,23.9000,30.6710,18.9419,113.2181,0.5785,0.7487,0.0146
CMEZA,2017-04-30,567.0000,20.1133,25.7067,15.5000,79.7757,2.3464,1.8993,1.1332
CMEZA,2017-05-31,372.0000,18.5516,23.2774,14.8194,73.1907,2.9664,2.6786,1.6722
CMEZA,2017-06-30,110.9000,16.3433,22.1133,11.4867,53.1913,2.6868,2.6654,1.8130
CMEZA,2017-07-31,22.1000,17.1000,25.0065,11.1484,61.5684,0.6117,2.3600,1.5380
CMEZA,2017-08-31,181.2000,18.6548,25.7355,13.3484,71.0519,-0.3514,2.3390,1.6938
CMEZA,2017-09-30,67.8000,22.2267,29.4200,17.1067,94.3475,-0.8466,1.7580,1.7029
CMEZA,2017-10-31,448.8000,20.8806,27.4000,16.4645,79.4941,1.2156,1.3385,2.1584
CMEZA,2017-11-30,263.1000,21.9267,28.7467,16.3067,80.0952,1.5163,0.9153,2.4072
CMEZA,2017-12-31,140.7000,25.6355,31.9355,20.6774,116.4413,1.7177,0.7909,2.3259
CMEZA,2018-01-31,196.9000,24.7323,30.0968,21.2258,109.5045,0.5058,1.2576,2.4035
CMEZA,2018-02-28,46.6000,25.0214,31.9071,20.1000,90.5717,-0.7031,0.6887,2.0506
CMEZA,2018-03-31,67.4000,24.2968,30.9871,20.0129,117.6366,-1.1726,0.5994,1.6104
CMEZA,2018-04-30,0.9000,24.3667,31.6533,19.4133,124.6188,-2.8638,-1.3938,0.0590
CMEZA,2018-05-31,163.0000,19.7129,26.0774,15.2710,84.2883,-1.8004,-1.8537,-0.5729
CMEZA,2018-06-30,,,,,94.0101,-2.1484,-2.3946,-1.0378
CMEZA,2018-07-31,17.7000,15.8600,21.8806,8.9950,51.6823,-1.4631,-2.9734,-1.0205
CMEZA,2018-08-31,55.4000,14.5452,21.9806,4.8968,39.8373,-1.9336,-2.6863,-1.3237
CMEZA,2018-09-30,140.6000,19.3167,26.6800,12.2067,68.0818,-0.7854,-2.1133,-1.0064
CMEZA,2018-10-31,306.7000,20.9452,26.8194,15.0710,80.0663,0.6007,-0.5983,-1.4674
CMEZA,2018-11-30,270.8000,23.6800,29.8467,17.5633,95.7829,1.3049,-0.2087,-1.4941
